frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
180,6.0,0.0,0.0,0,0,0.08252,0.0,0.0,0.534,12.0,0,0,0
181,6.0333,0.0,0.0,0,0,0.07975,0.0,0.0,0.498,12.0,0,0,0
182,6.0667,0.0,0.0,0,0,0.07644,0.0,0.0,0.499,12.0,0,0,0
183,6.1,0.0,0.0,0,0,0.07356,0.0,0.0,0.48,12.0,0,0,0
184,6.1333,0.0,0.0,0,0,0.07227,0.0,0.0,0.477,12.0,0,0,0
185,6.1667,0.0,0.0,0,0,0.075,0.0,0.0,0.477,12.0,0,0,0
186,6.2,0.0,0.0,0,0,0.08041,0.0,0.0,0.472,12.0,0,0,0
187,6.2333,0.0,0.0,0,0,0.0824,0.0,0.0,0.499,12.0,0,0,0
188,6.2667,0.0,0.0,0,0,0.08107,0.0,0.0,0.488,12.0,0,0,0
189,6.3,0.0,0.0,0,0,0.07706,0.0,0.0,0.48,12.0,0,0,0
190,6.3333,0.0,0.0,0,0,0.07235,0.0,0.0,0.47,12.0,0,0,0
191,6.3667,0.03704,0.0,1,0,0.07095,1.0,14.512,0.471,12.0,0,0,0
192,6.4,0.03704,0.0,1,0,0.07492,1.0,15.322,0.563,12.0,0,0,0
193,6.4333,0.04167,0.0,1,0,0.07656,1.0,15.724,0.537,12.0,0,0,0
194,6.4667,0.0,0.0,0,0,0.08123,0.0,0.0,0.537,12.0,0,0,0
195,6.5,0.0,0.0,0,0,0.07808,0.0,0.0,0.497,12.0,0,0,0
196,6.5333,0.0,0.0,0,0,0.07796,0.0,0.0,0.489,12.0,0,0,0
197,6.5667,0.0,0.0,0,0,0.07691,0.0,0.0,0.492,12.0,0,0,0
198,6.6,0.0,0.0,0,0,0.07893,0.0,0.0,0.487,12.0,0,0,0
199,6.6333,0.0,0.0,0,0,0.07741,0.0,0.0,0.488,12.0,0,0,0
200,6.6667,0.0,0.0,0,0,0.07683,0.0,0.0,0.501,12.0,0,0,0
201,6.7,0.0,0.0,0,0,0.07348,0.0,0.0,0.498,12.0,0,0,0
202,6.7333,0.0,0.0,0,0,0.07609,0.0,0.0,0.503,12.0,0,0,0
203,6.7667,0.0,0.0,0,0,0.0778,0.0,0.0,0.496,12.0,0,0,0
204,6.8,0.0,0.0,0,0,0.0764,0.0,0.0,0.533,12.0,0,0,0
205,6.8333,0.0,0.0,0,0,0.08084,0.0,0.0,0.534,12.0,0,0,0
206,6.8667,0.0,0.0,0,0,0.08146,0.0,0.0,0.514,12.0,0,0,0
207,6.9,0.0,0.0,0,0,0.07683,0.0,0.0,0.494,12.0,0,0,0
208,6.9333,0.0,0.0,0,0,0.0766,0.0,0.0,0.504,12.0,0,0,0
