frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
142,4.7333,0.90278,0.5625,1,0,0.0037,1.0,15.396,0.26,12.0,1,0,0
143,4.7667,0.90278,0.5625,1,0,0.0037,1.0,15.408,0.263,12.0,1,0,0
144,4.8,0.90278,0.5625,1,0,0.00343,1.0,15.28,0.319,12.0,1,0,0
145,4.8333,0.90278,0.5625,1,0,0.0035,1.0,15.362,0.3,12.0,1,0,0
146,4.8667,0.90278,0.5625,1,0,0.00378,1.0,15.296,0.292,12.0,1,0,0
147,4.9,0.90278,0.5625,1,0,0.00389,1.0,15.362,0.278,12.0,1,0,0
148,4.9333,0.90278,0.5625,1,0,0.00378,1.0,15.279,0.272,12.0,1,0,0
149,4.9667,0.90278,0.5625,1,0,0.0037,1.0,15.368,0.272,12.0,1,0,0
150,5.0,0.90278,0.5625,1,0,0.0037,1.0,15.358,0.279,12.0,1,0,0
151,5.0333,0.90278,0.5625,1,0,0.0037,1.0,15.409,0.275,12.0,1,0,0
152,5.0667,0.90278,0.5625,1,0,0.0037,1.0,15.406,0.272,12.0,1,0,0
153,5.1,0.90278,0.5625,1,0,0.0037,1.0,15.53,0.275,12.0,1,0,0
154,5.1333,0.90278,0.5625,1,0,0.00354,1.0,15.474,0.265,12.0,1,0,0
155,5.1667,0.90278,0.5625,1,0,0.00358,1.0,15.479,0.265,12.0,1,0,0
156,5.2,0.90278,0.5625,1,0,0.00389,1.0,15.321,0.328,12.0,1,0,0
157,5.2333,0.90278,0.5625,1,0,0.00389,1.0,15.543,0.29,12.0,1,0,0
158,5.2667,0.90278,0.5625,1,0,0.00389,1.0,15.473,0.288,12.0,1,0,0
159,5.3,0.90278,0.5625,1,0,0.00389,1.0,15.446,0.291,12.0,1,0,0
160,5.3333,0.90278,0.5625,1,0,0.00378,1.0,15.48,0.287,12.0,1,0,0
161,5.3667,0.90278,0.5625,1,0,0.0037,1.0,15.486,0.285,12.0,1,0,0
162,5.4,0.90278,0.5625,1,0,0.0037,1.0,15.436,0.283,12.0,1,0,0
163,5.4333,0.90278,0.5625,1,0,0.0037,1.0,15.418,0.296,12.0,1,0,0
164,5.4667,0.90278,0.5625,1,0,0.0037,1.0,15.397,0.303,12.0,1,0,0
165,5.5,0.90278,0.5625,1,0,0.00366,1.0,15.47,0.293,12.0,1,0,0
166,5.5333,0.90278,0.5625,1,0,0.00358,1.0,15.558,0.291,12.0,1,0,0
167,5.5667,0.90278,0.5625,1,0,0.00358,1.0,15.612,0.293,12.0,1,0,0
168,5.6,0.90278,0.5625,1,0,0.0037,1.0,15.263,0.329,12.0,1,0,0
169,5.6333,0.90278,0.5625,1,0,0.0037,1.0,15.335,0.278,12.0,1,0,0
170,5.6667,0.90278,0.5625,1,0,0.0037,1.0,15.349,0.272,12.0,1,0,0
171,5.7,0.90278,0.5625,1,0,0.0037,1.0,15.356,0.273,12.0,1,0,0
172,5.7333,0.90278,0.5625,1,0,0.0037,1.0,15.441,0.264,12.0,1,0,0
173,5.7667,0.90278,0.5625,1,0,0.0037,1.0,15.421,0.269,12.0,1,0,0
174,5.8,0.90278,0.5625,1,0,0.0037,1.0,15.43,0.267,12.0,1,0,0
175,5.8333,0.90278,0.5625,1,0,0.0037,1.0,15.45,0.27,12.0,1,0,0
176,5.8667,0.90278,0.5625,1,0,0.0037,1.0,15.481,0.269,12.0,1,0,0
177,5.9,0.90278,0.5625,1,0,0.0037,1.0,15.51,0.269,12.0,1,0,0
178,5.9333,0.90278,0.5625,1,0,0.0037,1.0,15.462,0.267,12.0,1,0,0
179,5.9667,0.90278,0.5625,1,0,0.0037,1.0,15.493,0.266,12.0,1,0,0
180,6.0,0.90278,0.5625,1,0,0.00389,1.0,15.293,0.313,12.0,1,0,0
181,6.0333,0.90278,0.5625,1,0,0.00389,1.0,15.347,0.287,12.0,1,0,0
182,6.0667,0.90278,0.5625,1,0,0.00389,1.0,15.37,0.283,12.0,1,0,0
183,6.1,0.90278,0.5625,1,0,0.00389,1.0,15.385,0.281,12.0,1,0,0
184,6.1333,0.90278,0.5625,1,0,0.00374,1.0,15.372,0.286,12.0,1,0,0
185,6.1667,0.90278,0.5625,1,0,0.0037,1.0,15.458,0.288,12.0,1,0,0
186,6.2,0.90278,0.5625,1,0,0.00389,1.0,15.436,0.276,12.0,1,0,0
187,6.2333,0.90278,0.5625,1,0,0.00389,1.0,15.474,0.28,12.0,1,0,0
188,6.2667,0.90278,0.5625,1,0,0.00389,1.0,15.447,0.271,12.0,1,0,0
189,6.3,0.90278,0.5625,1,0,0.00378,1.0,15.46,0.28,12.0,1,0,0
190,6.3333,0.90278,0.5625,1,0,0.00382,1.0,15.497,0.28,12.0,1,0,0
191,6.3667,0.90278,0.5625,1,0,0.00389,1.0,15.508,0.279,12.0,1,0,0
192,6.4,0.90278,0.5625,1,0,0.00343,1.0,15.571,0.299,12.0,1,0,0
