frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
247,8.2333,0.88889,0.5,1,0,0.00553,1.0,14.987,0.634,12.0,1,0,0
248,8.2667,0.88426,0.47917,1,0,0.00627,1.0,14.976,0.666,12.0,1,0,0
249,8.3,0.88426,0.47917,1,0,0.00693,1.0,14.839,0.694,12.0,1,0,0
250,8.3333,0.88426,0.47917,1,0,0.00471,1.0,14.866,0.712,12.0,1,0,0
251,8.3667,0.88426,0.47917,1,0,0.00471,1.0,14.839,0.727,12.0,1,0,0
252,8.4,0.88426,0.47917,1,0,0.00487,1.0,14.882,0.677,12.0,1,0,0
253,8.4333,0.87963,0.45833,1,0,0.00491,1.0,15.163,0.664,12.0,1,0,0
254,8.4667,0.87963,0.45833,1,0,0.00467,1.0,15.07,0.676,12.0,1,0,0
255,8.5,0.87963,0.45833,1,0,0.00557,1.0,15.003,0.7,12.0,1,0,0
256,8.5333,0.87963,0.45833,1,0,0.00417,1.0,14.952,0.751,12.0,1,0,0
257,8.5667,0.88426,0.47917,1,0,0.00479,1.0,14.838,0.755,12.0,1,0,0
258,8.6,0.88426,0.47917,1,0,0.00358,1.0,14.844,0.757,12.0,1,0,0
259,8.6333,0.88889,0.5,1,0,0.00323,1.0,14.864,0.752,12.0,1,0,0
260,8.6667,0.88889,0.5,1,0,0.00343,1.0,14.863,0.709,12.0,1,0,0
261,8.7,0.88426,0.47917,1,0,0.00444,1.0,14.897,0.697,12.0,1,0,0
262,8.7333,0.87963,0.45833,1,0,0.00456,1.0,14.865,0.691,12.0,1,0,0
263,8.7667,0.88426,0.47917,1,0,0.00444,1.0,14.938,0.696,12.0,1,0,0
264,8.8,0.88426,0.47917,1,0,0.00456,1.0,14.468,0.826,12.0,1,0,0
265,8.8333,0.88426,0.47917,1,0,0.00409,1.0,14.483,0.826,12.0,1,0,0
266,8.8667,0.88426,0.47917,1,0,0.00354,1.0,14.453,0.839,12.0,1,0,0
267,8.9,0.88426,0.47917,1,0,0.00432,1.0,14.479,0.833,12.0,1,0,0
268,8.9333,0.88426,0.47917,1,0,0.00514,1.0,14.494,0.834,12.0,1,0,0
269,8.9667,0.88426,0.47917,1,0,0.00569,1.0,14.595,0.775,12.0,1,0,0
270,9.0,0.88426,0.47917,1,0,0.00537,1.0,14.616,0.76,12.0,1,0,0
271,9.0333,0.88426,0.47917,1,0,0.00502,1.0,14.559,0.761,12.0,1,0,0
272,9.0667,0.88426,0.47917,1,0,0.00343,1.0,14.532,0.782,12.0,1,0,0
273,9.1,0.88426,0.47917,1,0,0.00323,1.0,14.526,0.811,12.0,1,0,0
274,9.1333,0.88426,0.47917,1,0,0.00354,1.0,14.508,0.838,12.0,1,0,0
275,9.1667,0.88426,0.47917,1,0,0.00421,1.0,14.54,0.845,12.0,1,0,0
276,9.2,0.88889,0.5,1,0,0.00397,1.0,14.654,0.829,12.0,1,0,0
277,9.2333,0.88889,0.5,1,0,0.00452,1.0,14.655,0.831,12.0,1,0,0
278,9.2667,0.88889,0.5,1,0,0.0035,1.0,14.639,0.84,12.0,1,0,0
279,9.3,0.89352,0.52083,1,0,0.00288,1.0,14.664,0.844,12.0,1,0,0
280,9.3333,0.89352,0.52083,1,0,0.00245,1.0,14.676,0.864,12.0,1,0,0
281,9.3667,0.89352,0.52083,1,0,0.00269,1.0,14.733,0.888,12.0,1,0,0
282,9.4,0.89352,0.52083,1,0,0.00265,1.0,14.7,0.892,12.0,1,0,0
283,9.4333,0.89352,0.52083,1,0,0.00273,1.0,14.727,0.91,12.0,1,0,0
284,9.4667,0.88889,0.5,1,0,0.00265,1.0,14.652,0.908,12.0,1,0,0
285,9.5,0.89352,0.52083,1,0,0.00284,1.0,14.772,0.907,12.0,1,0,0
286,9.5333,0.89352,0.52083,1,0,0.00269,1.0,14.726,0.903,12.0,1,0,0
287,9.5667,0.89352,0.52083,1,0,0.00273,1.0,14.815,0.921,12.0,1,0,0
288,9.6,0.89352,0.52083,1,0,0.0037,1.0,14.615,0.996,12.0,1,0,0
289,9.6333,0.89352,0.52083,1,0,0.00452,1.0,14.629,1.002,12.0,1,0,0
290,9.6667,0.89352,0.52083,1,0,0.00448,1.0,14.617,1.011,12.0,1,0,0
291,9.7,0.89352,0.52083,1,0,0.00413,1.0,14.787,1.005,12.0,1,0,0
292,9.7333,0.88889,0.5,1,0,0.00358,1.0,14.724,1.004,12.0,1,0,0
293,9.7667,0.875,0.4375,1,0,0.00312,1.0,14.74,0.978,12.0,1,0,0
